date,BDI,BCI,BPI,BSI,BHSI
2024-05-26,921,1240,1054,661,1188
2024-05-27,874,1107,1051,657,1161
2024-05-28,801,893,1048,654,1140
2024-05-29,763,787,1037,652,1117
2024-06-01,740,735,1025,645,1101
2024-06-02,721,685,1012,649,1097
2024-06-03,703,631,1013,648,1096
2024-06-04,677,549,1023,645,1095
2024-06-05,676,534,1031,650,1093
2024-06-08,680,533,1037,658,1096
2024-06-09,681,532,1029,670,1097
2024-06-10,668,499,1007,680,1104
2024-06-11,640,445,967,684,1106
2024-06-12,621,429,919,682,1105
2024-06-15,608,419,887,680,1106
2024-06-16,601,443,848,667,1108
2024-06-17,603,474,837,651,1108
2024-06-18,592,452,842,636,1104
2024-06-19,602,486,846,628,1105
2024-06-22,616,534,844,625,1104
2024-06-23,563,382,829,627,1095
2024-06-24,541,317,812,640,1093
2024-06-25,530,275,800,660,1099
2024-06-26,538,271,794,695,1109
2024-06-29,552,284,791,727,1135
2024-06-30,594,303,824,807,1173
2024-07-01,674,390,930,872,1199
2024-07-02,816,573,1143,940,1250
2024-07-03,883,636,1243,996,1280
2024-07-06,935,701,1288,1050,1310
2024-07-07,990,729,1390,1105,1358
2024-07-08,1099,929,1482,1156,1410
2024-07-09,1145,1000,1522,1192,1458
2024-07-10,1211,1195,1531,1189,1481
2024-07-13,1258,1329,1548,1180,1505
2024-07-14,1298,1471,1546,1161,1524
2024-07-15,1327,1550,1557,1161,1552
2024-07-16,1379,1662,1589,1180,1573
2024-07-17,1424,1744,1618,1209,1600
2024-07-20,1465,1821,1644,1235,1647
2024-07-21,1587,2110,1705,1263,1685
2024-07-22,1603,2104,1730,1296,1715
2024-07-23,1560,1976,1708,1312,1744
2024-07-24,1535,1913,1686,1318,1761
2024-07-27,1542,1945,1660,1329,1781
2024-07-28,1512,1881,1622,1335,1786
2024-07-29,1456,1752,1571,1337,1789
2024-07-30,1484,1856,1550,1333,1784
2024-07-31,1489,1882,1538,1332,1782
2024-08-03,1456,1795,1531,1326,1781
2024-08-04,1402,1646,1527,1315,1774
2024-08-05,1407,1662,1564,1285,1762
2024-08-06,1403,1676,1589,1237,1751
2024-08-07,1389,1665,1600,1198,1741
2024-08-10,1412,1723,1627,1187,1730
2024-08-11,1473,1867,1687,1176,1683
2024-08-12,1525,1957,1773,1170,1655
2024-08-13,1560,2041,1811,1161,1631
2024-08-18,1507,1911,1812,1131,1612
2024-08-19,1463,1822,1773,1118,1601
2024-08-20,1463,1888,1709,1105,1591
2024-08-21,1435,1850,1665,1096,1592
2024-08-24,1412,1801,1639,1098,1598
2024-08-25,1368,1678,1608,1113,1604
2024-08-26,1372,1643,1621,1151,1621
2024-08-27,1432,1778,1641,1179,1648
2024-08-28,1504,1962,1655,1201,1673
2024-08-31,1517,1993,1651,1212,1684
2024-09-01,1510,1986,1631,1216,1691
2024-09-02,1536,2100,1604,1203,1691
2024-09-03,1581,2276,1577,1185,1685
2024-09-04,1576,2301,1552,1165,1681
2024-09-08,1552,2268,1529,1144,1676
2024-09-09,1558,2325,1507,1123,1666
2024-09-10,1545,2325,1482,1105,1651
2024-09-11,1558,2384,1469,1096,1635
2024-09-15,1598,2509,1462,1097,1623
2024-09-16,1640,2630,1449,1114,1617
2024-09-17,1608,2566,1414,1112,1609
2024-09-18,1558,2456,1372,1105,1602
2024-09-21,1522,2385,1336,1098,1591
2024-09-22,1476,2295,1286,1091,1580
2024-09-23,1425,2184,1233,1090,1565
2024-09-24,1402,2142,1208,1085,1556
2024-09-25,1384,2105,1196,1077,1552
2024-09-28,1365,2065,1194,1063,1543
2024-09-29,1348,2040,1186,1043,1532
2024-09-30,1295,1930,1158,1014,1521
2024-10-01,1215,1758,1117,980,1505
2024-10-02,1172,1683,1095,946,1491
2024-10-06,1123,1594,1066,910,1475
2024-10-07,977,1218,1022,881,1450
2024-10-08,937,1144,1008,847,1417
2024-10-09,919,1116,1008,819,1381
2024-10-12,939,1178,1025,803,1360
2024-10-13,1016,1383,1084,781,1334
2024-10-14,1020,1387,1114,766,1305
2024-10-15,1040,1460,1121,747,1280
2024-10-16,1055,1514,1121,736,1271
2024-10-19,1056,1532,1119,726,1246
2024-10-20,1074,1587,1119,722,1220
2024-10-21,1079,1580,1138,729,1208
2024-10-22,1094,1599,1158,740,1194
2024-10-23,1076,1528,1167,748,1175
2024-10-26,1065,1492,1167,751,1167
2024-10-27,1078,1540,1149,759,1160
2024-10-28,1138,1730,1132,761,1154
2024-10-29,1216,1991,1116,751,1155
2024-10-30,1240,2080,1102,743,1155
2024-11-02,1233,2075,1088,741,1151
2024-11-03,1183,1937,1065,746,1152
2024-11-04,1138,1822,1035,752,1145
2024-11-05,1112,1759,1018,750,1136
2024-11-06,1091,1704,1008,749,1131
2024-11-09,1068,1651,992,747,1126
2024-11-10,1044,1601,966,747,1103
2024-11-11,994,1475,948,737,1090
2024-11-12,993,1479,950,728,1083
2024-11-13,1009,1522,962,724,1074
2024-11-16,1024,1555,975,724,1070
2024-11-17,1032,1550,1005,728,1059
2024-11-18,1088,1665,1062,734,1050
2024-11-19,1103,1691,1077,743,1042
2024-11-20,1090,1655,1071,743,1038
2024-11-23,1073,1614,1060,743,1030
2024-11-24,1037,1529,1029,746,1029
2024-11-25,1004,1468,972,754,1024
2024-11-26,977,1421,924,757,1021
2024-11-27,978,1442,904,758,1014
2024-11-30,967,1422,890,757,1013
2024-12-01,962,1424,875,753,1014
2024-12-02,1067,1734,896,742,1011
2024-12-03,1097,1801,934,733,1006
2024-12-04,1110,1830,954,726,1003
2024-12-07,1127,1873,974,719,999
2024-12-08,1150,1920,1012,709,998
2024-12-09,1123,1808,1059,700,995
2024-12-10,1128,1803,1088,695,990
2024-12-11,1136,1818,1109,688,989
2024-12-14,1145,1832,1128,686,987
2024-12-15,1142,1783,1169,689,993
2024-12-16,1144,1752,1206,696,995
2024-12-17,1137,1674,1264,706,1016
2024-12-18,1129,1592,1308,728,1042
2024-12-21,1135,1570,1335,745,1065
2024-12-22,1166,1597,1382,772,1097
2024-12-23,1233,1701,1454,812,1126
2024-12-24,1247,1665,1489,859,1165
2024-12-25,1237,1598,1508,879,1190
2024-12-28,1223,1538,1508,900,1209
2024-12-29,1194,1461,1483,909,1227
2024-12-30,1151,1364,1442,910,1245
2024-12-31,1110,1259,1425,906,1268
2025-01-01,1080,1174,1418,908,1285
2025-01-05,1107,1205,1465,918,1304
2025-01-06,1094,1123,1488,942,1329
2025-01-07,1086,1094,1470,962,1354
2025-01-08,1065,1032,1446,980,1372
2025-01-11,1083,1072,1446,995,1390
2025-01-12,1063,997,1448,1008,1413
2025-01-13,1081,1034,1434,1036,1430
2025-01-14,1141,1189,1441,1056,1437
2025-01-15,1186,1289,1457,1079,1450
2025-01-18,1209,1324,1475,1099,1458
2025-01-19,1235,1330,1541,1118,1484
2025-01-20,1290,1416,1588,1156,1526
2025-01-21,1340,1512,1607,1196,1583
2025-01-22,1381,1602,1620,1221,1608
2025-01-25,1439,1749,1630,1240,1636
2025-01-26,1526,1942,1656,1286,1652
2025-01-27,1584,2067,1670,1324,1678
2025-01-28,1569,2007,1659,1350,1695
2025-01-29,1593,2083,1648,1355,1700
2025-02-01,1614,2148,1649,1354,1719
2025-02-02,1694,2394,1657,1339,1726
2025-02-03,1752,2576,1674,1318,1727
2025-02-04,1716,2493,1672,1294,1723
2025-02-05,1701,2474,1664,1276,1721
2025-02-08,1737,2610,1648,1263,1717
2025-02-09,1780,2773,1620,1250,1710
2025-02-10,1778,2801,1590,1244,1707
2025-02-11,1827,2982,1558,1236,1708
2025-02-12,1929,3309,1538,1233,1710
2025-02-15,1991,3485,1552,1232,1719
2025-02-16,1983,3421,1577,1250,1716
2025-02-17,1948,3304,1579,1261,1727
2025-02-18,1935,3278,1558,1266,1734
2025-02-19,1945,3327,1533,1268,1741
2025-02-22,1972,3418,1519,1269,1749
2025-02-23,2058,3659,1531,1277,1750
2025-02-24,2105,3749,1583,1285,1752
2025-02-25,2071,3633,1600,1287,1745
2025-02-26,2046,3556,1602,1287,1740
2025-03-01,2017,3473,1603,1279,1734
2025-03-02,1949,3276,1612,1266,1727
2025-03-03,1832,2940,1613,1247,1720
2025-03-04,1662,2465,1593,1227,1701
2025-03-05,1563,2226,1570,1184,1701
2025-03-08,1502,2091,1541,1159,1695
2025-03-09,1459,2020,1500,1135,1674
2025-03-10,1401,1899,1456,1119,1652
2025-03-11,1385,1883,1429,1108,1636
2025-03-12,1462,2133,1417,1101,1607
2025-03-15,1523,2319,1416,1098,1589
2025-03-16,1559,2427,1422,1097,1559
2025-03-17,1530,2318,1438,1104,1540
2025-03-18,1598,2486,1468,1116,1524
2025-03-19,1643,2589,1497,1125,1507
2025-03-22,1655,2607,1515,1127,1490
2025-03-23,1662,2574,1572,1133,1489
2025-03-24,1688,2574,1657,1141,1492
2025-03-25,1758,2664,1760,1178,1503
2025-03-26,1820,2763,1833,1205,1519
2025-03-29,1817,2707,1873,1217,1534
2025-03-30,1796,2586,1926,1232,1556
2025-03-31,1755,2415,1965,1247,1580
2025-04-01,1855,2679,1990,1265,1642
2025-04-02,2102,3385,2019,1279,1699
2025-04-05,2259,3819,2050,1292,1724
2025-04-06,2391,4179,2060,1321,1762
2025-04-07,2696,5040,2085,1360,1833
2025-04-08,2937,5629,2171,1425,1905
2025-04-09,3192,6237,2290,1489,1959
2025-04-12,3346,6582,2388,1526,2027
2025-04-13,3143,5946,2372,1565,2106
2025-04-14,2848,5161,2261,1552,2156
2025-04-15,2495,4203,2150,1538,2185
2025-04-16,2483,4259,2058,1521,2211
2025-04-19,2509,4398,2004,1506,2241
2025-04-20,2551,4592,1953,1480,2270
2025-04-21,2438,4306,1911,1463,2289
2025-04-22,2411,4276,1873,1442,2297
2025-04-23,2348,4113,1858,1426,2301
2025-04-26,2288,3936,1865,1419,2300
2025-04-27,2219,3730,1873,1408,2290
2025-04-28,2150,3530,1875,1397,2272
2025-04-29,2087,3361,1873,1378,2251
2025-04-30,2094,3398,1868,1369,2227
2025-05-11,2093,3484,1832,1308,2047
2025-05-12,2091,3569,1769,1271,1890
2025-05-13,2086,3651,1689,1236,1815
2025-05-14,2110,3798,1630,1212,1763
2025-05-17,2022,3599,1571,1194,1725
2025-05-18,1875,3249,1501,1162,1677
2025-05-19,1664,2696,1432,1135,1634
2025-05-20,1554,2424,1390,1108,1584
2025-05-21,1460,2172,1380,1088,1562
2025-05-24,1360,1880,1381,1078,1535
2025-05-25,1324,1779,1390,1060,1520
2025-05-26,1308,1733,1415,1039,1512
2025-05-27,1357,1853,1460,1029,1504
2025-05-28,1503,2244,1516,1030,1506
2025-05-31,1518,2272,1542,1027,1507
2025-06-01,1473,2099,1578,1033,1510
2025-06-02,1507,2145,1627,1050,1515
2025-06-03,1499,2086,1653,1062,1513
2025-06-04,1518,2135,1659,1065,1512
2025-06-07,1460,1970,1649,1065,1514
2025-06-08,1397,1824,1601,1061,1509
2025-06-09,1398,1891,1532,1055,1499
2025-06-10,1388,1924,1464,1048,1490
2025-06-11,1407,2030,1413,1041,1482
2025-06-14,1436,2142,1388,1037,1476
2025-06-15,1516,2371,1397,1041,1462
2025-06-16,1487,2263,1414,1047,1455
2025-06-17,1473,2196,1442,1050,1446
2025-06-18,1545,2381,1476,1053,1441
2025-06-21,1572,2453,1493,1048,1442
2025-06-22,1585,2476,1516,1047,1437
2025-06-23,1582,2436,1548,1052,1436
2025-06-24,1581,2394,1588,1058,1438
2025-06-25,1610,2448,1611,1071,1449
2025-06-28,1629,2457,1645,1090,1463
2025-06-29,1632,2409,1669,1129,1512
2025-06-30,1676,2543,1637,1154,1554
2025-07-01,1752,2790,1589,1174,1566
2025-07-02,1866,3145,1561,1189,1591
2025-07-05,1871,3163,1544,1198,1621
2025-07-06,1899,3224,1546,1220,1690
2025-07-07,2041,3596,1592,1239,1740
2025-07-08,2111,3743,1645,1257,1795
2025-07-09,2203,3977,1686,1267,1832
2025-07-12,2297,4205,1735,1282,1877
2025-07-13,2291,4148,1765,1297,1910
2025-07-14,2176,3769,1783,1312,1922
2025-07-15,2251,3979,1800,1317,1925
2025-07-16,2345,4245,1821,1318,1932
2025-07-19,2377,4314,1852,1316,1938
2025-07-20,2315,4092,1906,1306,1942
2025-07-21,2370,4189,1998,1301,1949
2025-07-22,2350,4042,2087,1314,1971
2025-07-23,2374,4019,2185,1326,1980
2025-07-26,2419,4089,2248,1338,1986
2025-07-27,2392,3990,2256,1351,1997
2025-07-28,2284,3690,2202,1370,2003
2025-07-29,2240,3588,2156,1379,2014
2025-07-30,2196,3482,2118,1383,2015
2025-08-02,2123,3295,2074,1386,2007
2025-08-03,1989,2964,1999,1375,1988
2025-08-04,1845,2638,1899,1353,1975
2025-08-05,1821,2637,1838,1331,1957
2025-08-10,1714,2394,1776,1303,1935
2025-08-11,1711,2437,1733,1284,1907
2025-08-12,1669,2354,1696,1273,1888
2025-08-13,1628,2274,1658,1261,1865
2025-08-16,1594,2198,1631,1258,1858
2025-08-17,1570,2153,1598,1259,1844
2025-08-18,1587,2202,1596,1260,1836
2025-08-19,1690,2475,1640,1261,1836
2025-08-20,1729,2552,1676,1272,1830
2025-08-23,1730,2529,1698,1280,1827
2025-08-24,1779,2631,1716,1311,1835
2025-08-25,1844,2760,1766,1337,1848
2025-08-26,1901,2845,1835,1365,1863
2025-08-27,1919,2839,1875,1394,1878
2025-08-30,1882,2702,1886,1410,1886
2025-08-31,1804,2458,1872,1430,1904
2025-09-01,1774,2345,1868,1456,1903
2025-09-02,1743,2230,1855,1488,1901
2025-09-03,1721,2172,1837,1495,1905
2025-09-06,1684,2080,1817,1492,1901
2025-09-07,1685,2100,1805,1485,1891
2025-09-08,1688,2116,1807,1478,1880
2025-09-09,1774,2372,1822,1466,1857
2025-09-10,1876,2673,1843,1458,1847
2025-09-14,2083,3239,1907,1461,1830
2025-09-15,2203,3541,1961,1477,1801
2025-09-16,2166,3405,1976,1488,1797
2025-09-17,2129,3292,1982,1485,1781
2025-09-20,2066,3108,1974,1485,1776
2025-09-21,1993,2931,1935,1475,1769
2025-09-22,1889,2699,1863,1453,1760
2025-09-23,1817,2558,1805,1425,1756
2025-09-24,1844,2675,1786,1405,1750
2025-09-27,1847,2708,1772,1392,1751
2025-09-28,1829,2655,1783,1382,1745
2025-09-29,1804,2584,1791,1371,1740
2025-09-30,1796,2584,1793,1345,1738
2025-10-01,1797,2613,1784,1326,1744
2025-10-05,1784,2608,1762,1309,1794
2025-10-06,1790,2674,1724,1293,1806
2025-10-07,1801,2750,1681,1286,1819
2025-10-08,1815,2820,1657,1278,1826
2025-10-11,1808,2816,1645,1272,1832
2025-10-12,1813,2839,1643,1265,1818
2025-10-13,1852,2945,1665,1258,1810
2025-10-14,1869,2977,1694,1255,1815
2025-10-15,1881,2998,1712,1254,1810
2025-10-18,1883,2985,1730,1257,1811
2025-10-19,1831,2784,1768,1271,1803
2025-10-20,1836,2726,1824,1297,1796
2025-10-21,1942,2985,1878,1313,1795
2025-10-22,1948,2957,1907,1335,1803
2025-10-25,1948,2938,1917,1346,1816
2025-10-26,1961,2966,1911,1362,1838
2025-10-27,1943,2927,1877,1374,1861
2025-10-28,1984,3079,1826,1389,1886
2025-10-29,1997,3142,1787,1398,1908
2025-11-01,1973,3093,1753,1405,1920
2025-11-02,1926,2990,1697,1412,1927
2025-11-03,1964,3145,1647,1412,1935
2025-11-04,2031,3371,1636,1399,1935
2025-11-05,2050,3443,1631,1385,1933
2025-11-08,2158,3791,1626,1369,1932
2025-11-09,2179,3888,1604,1351,1914
2025-11-10,2064,3580,1572,1340,1898
2025-11-11,2021,3486,1534,1337,1888
2025-11-12,1966,3339,1512,1335,1882
2025-11-15,1940,3276,1498,1334,1873
2025-11-16,1894,3119,1502,1347,1867
2025-11-17,1939,3215,1544,1353,1864
2025-11-18,1947,3183,1602,1361,1875
2025-11-19,1997,3296,1642,1364,1879
2025-11-22,1993,3263,1665,1368,1882
2025-11-23,1942,3099,1676,1366,1884
2025-11-24,1890,2940,1676,1370,1893
2025-11-25,1912,3007,1676,1370,1898
2025-11-26,1902,2973,1677,1374,1907
2025-11-29,1896,2957,1674,1374,1917
2025-11-30,1869,2854,1690,1380,1920
2025-12-01,1864,2803,1727,1385,1922
2025-12-02,1834,2696,1746,1387,1925
2025-12-03,1808,2614,1753,1386,1925
2025-12-06,1797,2582,1753,1383,1925
2025-12-07,1762,2499,1733,1377,1928
2025-12-08,1708,2377,1701,1363,1931
2025-12-09,1668,2289,1676,1352,1929
2025-12-10,1675,2327,1668,1342,1924
2025-12-13,1677,2351,1660,1330,1922
2025-12-14,1685,2402,1642,1320,1923
2025-12-15,1698,2473,1615,1309,1918
2025-12-16,1683,2459,1585,1302,1915
2025-12-17,1670,2437,1564,1301,1915
2025-12-20,1655,2413,1550,1294,1916
2025-12-21,1670,2477,1529,1292,1918
2025-12-22,1728,2650,1526,1297,1919
2025-12-23,1692,2542,1521,1300,1915
2025-12-24,1691,2537,1518,1304,1912
2025-12-27,1708,2594,1511,1305,1912
2025-12-28,1735,2691,1488,1309,1913
2025-12-29,1759,2788,1455,1310,1913
2025-12-30,1768,2847,1413,1313,1909
2025-12-31,1762,2851,1383,1318,1909
2026-01-04,1721,2755,1351,1317,1897
2026-01-05,1755,2883,1321,1316,1891
2026-01-06,1827,3119,1302,1312,1888
2026-01-07,1814,3099,1287,1306,1885
2026-01-10,1919,3248,1277,1289,1878
2026-01-11,1947,3349,1272,1280,1869
2026-01-12,1902,3224,1272,1271,1855
2026-01-13,1919,3285,1266,1266,1844
2026-01-14,1941,3356,1266,1260,1836
2026-01-17,1958,3404,1274,1259,1824
2026-01-18,1941,3342,1288,1258,1810
2026-01-19,1963,3375,1327,1259,1800
2026-01-20,1927,3225,1372,1263,1797
2026-01-21,1890,3089,1397,1264,1793
2026-01-24,1896,3097,1410,1265,1793
2026-01-25,1901,3090,1434,1266,1790
2026-01-26,1890,3024,1469,1270,1789
